Trial,Variance,Anisotropy,Regime,Chem,Mass,Contribution,Time,fraction,Mass_spatial_base,Cont_spatial_base,meanmass_spatial_fraction,contribution_spatial_fraction
73,10.0,2,Medium,Total,116.83309617875601,1.0,21.63,0.9076793957196808,96.61071187752356,96.61071187752356,1.209318241302983,0.010350819081715612
74,10.0,5,Medium,Immobile active aerobic degraders,10.991507452806713,0.08130237676437796,9.07,0.38061267310113295,11.30221874553768,11.30221874553768,0.9725088232915647,0.007193488163240303
74,10.0,5,Medium,Immobile active nitrate reducers,7.980374031857567,0.0590295170198027,9.07,0.38061267310113295,11.405578046279375,11.405578046279375,0.6996904496621154,0.005175495426911639
74,10.0,5,Medium,Immobile active sulphate reducers,0.0062930927710803655,4.654897444089069e-05,9.07,0.38061267310113295,0.0064006765485034615,0.0064006765485034615,0.9831918115830661,0.007272508474400925
74,10.0,5,Medium,Immobile active ammonia oxidizers,1.3904911036950458,0.010285234494497171,9.07,0.38061267310113295,2.3012800135724363,2.3012800135724363,0.6042250814738925,0.004469353765659612
74,10.0,5,Medium,Mobile active aerobic degraders,2.8706390525599033,0.021233645958741127,9.07,0.38061267310113295,2.043934073171235,2.043934073171235,1.4044675365218637,0.010388615874384043
74,10.0,5,Medium,Mobile active nitrate reducers,5.884438201038607,0.043526223652368426,9.07,0.38061267310113295,2.920829788892407,2.920829788892407,2.014646051411991,0.014902006209979729
74,10.0,5,Medium,Mobile active sulphate reducers,0.02144460097072378,0.00015862219401382687,9.07,0.38061267310113295,0.0226005585169124,0.0226005585169124,0.9488527000196213,0.007018507701706887
74,10.0,5,Medium,Mobile active ammonia oxidizers,0.5573412209541644,0.004122561543709189,9.07,0.38061267310113295,0.6918158538791392,0.6918158538791392,0.8056207700778311,0.005959044622341661
74,10.0,5,Medium,Immobile inactive aerobic degraders,39.51048429585138,0.2922525680992082,9.07,0.38061267310113295,38.63467771086589,38.63467771086589,1.022668924315607,0.00756451419852308
74,10.0,5,Medium,Immobile inactive nitrate reducers,17.793278932739348,0.1316139641331764,9.07,0.38061267310113295,9.802580248382672,9.802580248382672,1.8151627920286664,0.013426461278385492
74,10.0,5,Medium,Immobile inactive sulphate reducers,2.1408800636554792,0.015835738481732718,9.07,0.38061267310113295,2.5930171157902704,2.5930171157902704,0.8256328315839158,0.006107070557035826
74,10.0,5,Medium,Immobile inactive ammonia oxidizers,0.3253707665671687,0.002406714162287491,9.07,0.38061267310113295,0.1471086647301242,0.1471086647301242,2.21177159866193,0.016360111531857686
74,10.0,5,Medium,Mobile inactive aerobic degraders,24.046285947835628,0.1778664308157003,9.07,0.38061267310113295,11.144155172301817,11.144155172301817,2.157748665201768,0.015960512758991144
74,10.0,5,Medium,Mobile inactive nitrate reducers,20.44823068281192,0.15125220651279886,9.07,0.38061267310113295,2.7486530945184113,2.7486530945184113,7.439363928315092,0.05502775407141715
74,10.0,5,Medium,Mobile inactive sulphate reducers,1.010480590542135,0.007474359093881106,9.07,0.38061267310113295,0.7765657655657423,0.7765657655657423,1.3012170190196082,0.009624888741310789
74,10.0,5,Medium,Mobile inactive ammonia oxidizers,0.2154013045433996,0.0015932880992637721,9.07,0.38061267310113295,0.06929634897090177,0.06929634897090177,3.1084076974076766,0.022992381603434975
74,10.0,5,Medium,Total,135.19294134120022,1.0,9.07,0.38061267310113295,96.61071187752356,96.61071187752356,1.3993576769477547,0.010350819081715612
75,10.0,10,Medium,Immobile active aerobic degraders,10.480211815001343,0.037804084733374176,7.2,0.30214015946286193,11.30221874553768,11.30221874553768,0.9272703042611984,0.0033448374681564106
75,10.0,10,Medium,Immobile active nitrate reducers,7.691589873462495,0.02774500367392637,7.2,0.30214015946286193,11.405578046279375,11.405578046279375,0.674370894859781,0.002432581984126363
75,10.0,10,Medium,Immobile active sulphate reducers,0.008189210556595609,2.9540014576598804e-05,7.2,0.30214015946286193,0.0064006765485034615,0.0064006765485034615,1.2794289001387398,0.004615139407959231
75,10.0,10,Medium,Immobile active ammonia oxidizers,1.4683551920839633,0.005296631888753951,7.2,0.30214015946286193,2.3012800135724363,2.3012800135724363,0.638060202767126,0.0023016025244714236
75,10.0,10,Medium,Mobile active aerobic degraders,11.172335583409616,0.040300704653730736,7.2,0.30214015946286193,2.043934073171235,2.043934073171235,5.4660939068721275,0.019717223359950544
75,10.0,10,Medium,Mobile active nitrate reducers,8.101325685088478,0.029222997402911375,7.2,0.30214015946286193,2.920829788892407,2.920829788892407,2.773638407789774,0.010005032649982962
75,10.0,10,Medium,Mobile active sulphate reducers,0.02311418190777983,8.337717851594977e-05,7.2,0.30214015946286193,0.0226005585169124,0.0226005585169124,1.0227261370767928,0.0036891645157157127
75,10.0,10,Medium,Mobile active ammonia oxidizers,0.6684889900415368,0.0024113648530160684,7.2,0.30214015946286193,0.6918158538791392,0.6918158538791392,0.9662816865112235,0.0034855588224743626
75,10.0,10,Medium,Immobile inactive aerobic degraders,36.57284101473368,0.13192507986166468,7.2,0.30214015946286193,38.63467771086589,38.63467771086589,0.9466324861938135,0.0034146804808096315
75,10.0,10,Medium,Immobile inactive nitrate reducers,19.804356111303647,0.071438017641015,7.2,0.30214015946286193,9.802580248382672,9.802580248382672,2.0203207328571646,0.007287674860177917
75,10.0,10,Medium,Immobile inactive sulphate reducers,3.7849082392628413,0.013652872128054421,7.2,0.30214015946286193,2.5930171157902704,2.5930171157902704,1.4596541674231562,0.00526524566494944
75,10.0,10,Medium,Immobile inactive ammonia oxidizers,1.5387510951999748,0.005550563081487174,7.2,0.30214015946286193,0.1471086647301242,0.1471086647301242,10.459962355194138,0.03773104114342869
75,10.0,10,Medium,Mobile inactive aerobic degraders,115.2603542246354,0.415765661460181,7.2,0.30214015946286193,11.144155172301817,11.144155172301817,10.342673127085368,0.03730795695429149
75,10.0,10,Medium,Mobile inactive nitrate reducers,56.38764337772667,0.20340077908688628,7.2,0.30214015946286193,2.7486530945184113,2.7486530945184113,20.514645333083145,0.07400016375021087
75,10.0,10,Medium,Mobile inactive sulphate reducers,2.9985878187158312,0.010816467260416945,7.2,0.30214015946286193,0.7765657655657423,0.7765657655657423,3.861344333832828,0.013928591421406468
75,10.0,10,Medium,Mobile inactive ammonia oxidizers,1.2632710671636729,0.004556855081489532,7.2,0.30214015946286193,0.06929634897090177,0.06929634897090177,18.229980163805354,0.06575894905232312
75,10.0,10,Medium,Total,277.22432348029344,1.0,7.2,0.30214015946286193,96.61071187752356,96.61071187752356,2.869498817395523,0.010350819081715612
76,5.0,2,Medium,Immobile active aerobic degraders,11.475405300986045,0.10168703297314437,17.96,0.7536718422156945,11.30221874553768,11.30221874553768,1.0153232351405996,0.008997085905215934
76,5.0,2,Medium,Immobile active nitrate reducers,10.935793471307207,0.09690536953921444,17.96,0.7536718422156945,11.405578046279375,11.405578046279375,0.95881098063895,0.00849631374630995
76,5.0,2,Medium,Immobile active sulphate reducers,0.005673386823475708,5.027359451422644e-05,17.96,0.7536718422156945,0.0064006765485034615,0.0064006765485034615,0.8863729920553788,0.00785441884670471
76,5.0,2,Medium,Immobile active ammonia oxidizers,1.9158225550882328,0.016976682410791283,17.96,0.7536718422156945,2.3012800135724363,2.3012800135724363,0.8325030173595298,0.0073770607273632915
76,5.0,2,Medium,Mobile active aerobic degraders,2.9029163231385424,0.02572361848029048,17.96,0.7536718422156945,2.043934073171235,2.043934073171235,1.420259274133322,0.012585346473714483
76,5.0,2,Medium,Mobile active nitrate reducers,4.179439527308818,0.03703527621688416,17.96,0.7536718422156945,2.920829788892407,2.920829788892407,1.430908279285142,0.012679710525318945
76,5.0,2,Medium,Mobile active sulphate reducers,0.020632202456589376,0.0001828281787425423,17.96,0.7536718422156945,0.0226005585169124,0.0226005585169124,0.9129067514481968,0.008089542504258411
76,5.0,2,Medium,Mobile active ammonia oxidizers,0.6606174758802393,0.005853931019473191,17.96,0.7536718422156945,0.6918158538791392,0.6918158538791392,0.954903638267373,0.008461689605187736
76,5.0,2,Medium,Immobile inactive aerobic degraders,39.806490108076744,0.35273733397611057,17.96,0.7536718422156945,38.63467771086589,38.63467771086589,1.0303305855423581,0.009130070570691063
76,5.0,2,Medium,Immobile inactive nitrate reducers,12.576757179038465,0.11144644467156407,17.96,0.7536718422156945,9.802580248382672,9.802580248382672,1.283004766129153,0.011369092815124021
76,5.0,2,Medium,Immobile inactive sulphate reducers,2.16099071470494,0.019149191535917088,17.96,0.7536718422156945,2.5930171157902704,2.5930171157902704,0.8333885270349779,0.00738490749610074
76,5.0,2,Medium,Immobile inactive ammonia oxidizers,0.05521597290552675,0.0004892854160894941,17.96,0.7536718422156945,0.1471086647301242,0.1471086647301242,0.3753414049867308,0.0033260135763389918
76,5.0,2,Medium,Mobile inactive aerobic degraders,17.44897184790577,0.15462061069799418,17.96,0.7536718422156945,11.144155172301817,11.144155172301817,1.5657509769133715,0.01387459240358526
76,5.0,2,Medium,Mobile inactive nitrate reducers,7.853904423990405,0.06959581968417379,17.96,0.7536718422156945,2.7486530945184113,2.7486530945184113,2.8573647360786643,0.02531997210669017
76,5.0,2,Medium,Mobile inactive sulphate reducers,0.7939135361613063,0.00703510767698318,17.96,0.7536718422156945,0.7765657655657423,0.7765657655657423,1.0223390875117009,0.009059255492492611
76,5.0,2,Medium,Mobile inactive ammonia oxidizers,0.057688353578451465,0.0005111939281128784,17.96,0.7536718422156945,0.06929634897090177,0.06929634897090177,0.8324876336944589,0.007376924408059851
76,5.0,2,Medium,Total,112.85023237935076,1.0,17.96,0.7536718422156945,96.61071187752356,96.61071187752356,1.168092338688225,0.010350819081715612
77,5.0,5,Medium,Immobile active aerobic degraders,11.014139464635914,0.10109566697067417,19.32,0.8107427612253462,11.30221874553768,11.30221874553768,0.9745112630194399,0.008944762904238476
77,5.0,5,Medium,Immobile active nitrate reducers,10.844442790340393,0.09953806925496572,19.32,0.8107427612253462,11.405578046279375,11.405578046279375,0.9508016819785797,0.008727139374355177
77,5.0,5,Medium,Immobile active sulphate reducers,0.005925761242981297,5.4390884289385416e-05,19.32,0.8107427612253462,0.0064006765485034615,0.0064006765485034615,0.925802327000385,0.00849767737476166
77,5.0,5,Medium,Immobile active ammonia oxidizers,2.042074175638028,0.01874362054816602,19.32,0.8107427612253462,2.3012800135724363,2.3012800135724363,0.8873644943658877,0.008144867394502332
77,5.0,5,Medium,Mobile active aerobic degraders,3.065244976808668,0.028135015572841617,19.32,0.8107427612253462,2.043934073171235,2.043934073171235,1.4996789852682644,0.013765128700647942
77,5.0,5,Medium,Mobile active nitrate reducers,3.659436539381533,0.0335889316522161,19.32,0.8107427612253462,2.920829788892407,2.920829788892407,1.2528756565336214,0.01149979084024379
77,5.0,5,Medium,Mobile active sulphate reducers,0.020887166391737096,0.00019171738511937508,19.32,0.8107427612253462,0.0226005585169124,0.0226005585169124,0.9241880627023822,0.008482860499925679
77,5.0,5,Medium,Mobile active ammonia oxidizers,0.6584229653811476,0.006043477935588004,19.32,0.8107427612253462,0.6918158538791392,0.6918158538791392,0.951731536201792,0.00873567424293778
77,5.0,5,Medium,Immobile inactive aerobic degraders,40.602553038313054,0.3726793358028464,19.32,0.8107427612253462,38.63467771086589,38.63467771086589,1.0509354663749066,0.009646239023705675
77,5.0,5,Medium,Immobile inactive nitrate reducers,10.408011566329057,0.09553219064593613,19.32,0.8107427612253462,9.802580248382672,9.802580248382672,1.0617624444386746,0.009745616789181398
77,5.0,5,Medium,Immobile inactive sulphate reducers,2.4003290890918763,0.022031940941913204,19.32,0.8107427612253462,2.5930171157902704,2.5930171157902704,0.9256896433405651,0.008496643083359887
77,5.0,5,Medium,Immobile inactive ammonia oxidizers,0.18692302758276744,0.0017157135340742902,19.32,0.8107427612253462,0.1471086647301242,0.1471086647301242,1.2706459400313639,0.011662899239972196
77,5.0,5,Medium,Mobile inactive aerobic degraders,17.99637286498471,0.16518361000240994,19.32,0.8107427612253462,11.144155172301817,11.144155172301817,1.6148709872340707,0.01482244346462123
77,5.0,5,Medium,Mobile inactive nitrate reducers,5.166835859734037,0.04742492312222376,19.32,0.8107427612253462,2.7486530945184113,2.7486530945184113,1.8797700844963532,0.017253877259666713
77,5.0,5,Medium,Mobile inactive sulphate reducers,0.7863257647827542,0.007217461509560225,19.32,0.8107427612253462,0.7765657655657423,0.7765657655657423,1.0125681553962163,0.009294076341753455
77,5.0,5,Medium,Mobile inactive ammonia oxidizers,0.08976573249747415,0.0008239342371758548,19.32,0.8107427612253462,0.06929634897090177,0.06929634897090177,1.2953890620581998,0.011890009349869689
77,5.0,5,Medium,Total,108.94769078313612,1.0,19.32,0.8107427612253462,96.61071187752356,96.61071187752356,1.1276978366669375,0.010350819081715612
78,5.0,10,Medium,Immobile active aerobic degraders,10.93952556323338,0.07961418548274699,14.58,0.6118338229122954,11.30221874553768,11.30221874553768,0.9679095591343516,0.007044120032996186
78,5.0,10,Medium,Immobile active nitrate reducers,9.22957505033138,0.06716974111323623,14.58,0.6118338229122954,11.405578046279375,11.405578046279375,0.8092158953173065,0.005889200954189932
78,5.0,10,Medium,Immobile active sulphate reducers,0.005905979241769049,4.2981729334930876e-05,14.58,0.6118338229122954,0.0064006765485034615,0.0064006765485034615,0.9227117160216325,0.006715185341615241
78,5.0,10,Medium,Immobile active ammonia oxidizers,1.6688864911167878,0.012145594238563245,14.58,0.6118338229122954,2.3012800135724363,2.3012800135724363,0.7251992288092137,0.005277755930148108
78,5.0,10,Medium,Mobile active aerobic degraders,2.641805301173729,0.019226169913970564,14.58,0.6118338229122954,2.043934073171235,2.043934073171235,1.2925100353529875,0.00940645305850814
78,5.0,10,Medium,Mobile active nitrate reducers,5.128560985773204,0.03732394089860739,14.58,0.6118338229122954,2.920829788892407,2.920829788892407,1.7558575324301864,0.012778540208178585
78,5.0,10,Medium,Mobile active sulphate reducers,0.02114834368005223,0.0001539105280813391,14.58,0.6118338229122954,0.0226005585169124,0.0226005585169124,0.935744294293725,0.006810032060321213
78,5.0,10,Medium,Mobile active ammonia oxidizers,0.6205306577987209,0.004516013295289232,14.58,0.6118338229122954,0.6918158538791392,0.6918158538791392,0.8969592910010531,0.006527767858986046
78,5.0,10,Medium,Immobile inactive aerobic degraders,40.751282692883855,0.2965741210821006,14.58,0.6118338229122954,38.63467771086589,38.63467771086589,1.0547851077691968,0.007676371039033929
78,5.0,10,Medium,Immobile inactive nitrate reducers,15.672310336745172,0.11405780030226564,14.58,0.6118338229122954,9.802580248382672,9.802580248382672,1.5987943928672195,0.011635487536160088
78,5.0,10,Medium,Immobile inactive sulphate reducers,2.103484827142632,0.015308454669288178,14.58,0.6118338229122954,2.5930171157902704,2.5930171157902704,0.8112113160894258,0.005903722955034425
78,5.0,10,Medium,Immobile inactive ammonia oxidizers,0.1203760000706311,0.0008760560174112125,14.58,0.6118338229122954,0.1471086647301242,0.1471086647301242,0.8182794690677461,0.005955162593708309
78,5.0,10,Medium,Mobile inactive aerobic degraders,31.754293015277906,0.23109705803773514,14.58,0.6118338229122954,11.144155172301817,11.144155172301817,2.849412317427296,0.020737063910606174
78,5.0,10,Medium,Mobile inactive nitrate reducers,15.863264358278546,0.11544749940769385,14.58,0.6118338229122954,2.7486530945184113,2.7486530945184113,5.7712864493210745,0.042001480520742575
78,5.0,10,Medium,Mobile inactive sulphate reducers,0.8077427918608985,0.005878480202989543,14.58,0.6118338229122954,0.7765657655657423,0.7765657655657423,1.0401473097033103,0.007569842070886248
78,5.0,10,Medium,Mobile inactive ammonia oxidizers,0.07804607669128881,0.0005679930806857062,14.58,0.6118338229122954,0.06929634897090177,0.06929634897090177,1.126265349478385,0.008196580182373132
78,5.0,10,Medium,Total,137.40673847129995,1.0,14.58,0.6118338229122954,96.61071187752356,96.61071187752356,1.4222722905250382,0.010350819081715612
79,5.0,2,Medium,Immobile active aerobic degraders,11.330278867911167,0.10851372063593938,19.73,0.8279479647503147,11.30221874553768,11.30221874553768,1.0024827091923492,0.009601098959333322
79,5.0,2,Medium,Immobile active nitrate reducers,11.305754895727231,0.10827884667586518,19.73,0.8279479647503147,11.405578046279375,11.405578046279375,0.9912478657243762,0.009493499254181767
79,5.0,2,Medium,Immobile active sulphate reducers,0.0060108666093596965,5.7568000543679835e-05,19.73,0.8279479647503147,0.0064006765485034615,0.0064006765485034615,0.939098634934942,0.008994049317667799
79,5.0,2,Medium,Immobile active ammonia oxidizers,2.0519976032835965,0.01965264026280621,19.73,0.8279479647503147,2.3012800135724363,2.3012800135724363,0.8916766283031062,0.008539873525559393
79,5.0,2,Medium,Mobile active aerobic degraders,2.312161485994517,0.022144313346688458,19.73,0.8279479647503147,2.043934073171235,2.043934073171235,1.1312309513031984,0.01083416223515017
79,5.0,2,Medium,Mobile active nitrate reducers,3.8564193865366234,0.036934167362008184,19.73,0.8279479647503147,2.920829788892407,2.920829788892407,1.3203163707800298,0.012645094042270023
79,5.0,2,Medium,Mobile active sulphate reducers,0.021610553296757037,0.00020697121143892016,19.73,0.8279479647503147,0.0226005585169124,0.0226005585169124,0.9561955418307682,0.009157791887489856
79,5.0,2,Medium,Mobile active ammonia oxidizers,0.6773772966065232,0.006487459980995095,19.73,0.8279479647503147,0.6918158538791392,0.6918158538791392,0.9791294790490036,0.009377437571889555
79,5.0,2,Medium,Immobile inactive aerobic degraders,37.58688065571727,0.35998163104372377,19.73,0.8279479647503147,38.63467771086589,38.63467771086589,0.9728793633794459,0.009317578206236209
79,5.0,2,Medium,Immobile inactive nitrate reducers,13.053032492215534,0.1250130855405192,19.73,0.8279479647503147,9.802580248382672,9.802580248382672,1.331591495450308,0.01275307953343663
79,5.0,2,Medium,Immobile inactive sulphate reducers,2.317807438845299,0.02219838645093557,19.73,0.8279479647503147,2.5930171157902704,2.5930171157902704,0.8938650750629171,0.008560832983229344
79,5.0,2,Medium,Immobile inactive ammonia oxidizers,0.09525034527562716,0.0009122431564318328,19.73,0.8279479647503147,0.1471086647301242,0.1471086647301242,0.6474829028620925,0.006201151768356905
79,5.0,2,Medium,Mobile inactive aerobic degraders,13.24722413783585,0.1268729213158201,19.73,0.8279479647503147,11.144155172301817,11.144155172301817,1.1887149750715151,0.011384705197856159
79,5.0,2,Medium,Mobile inactive nitrate reducers,5.700118135729936,0.05459186258197395,19.73,0.8279479647503147,2.7486530945184113,2.7486530945184113,2.0737859379554218,0.019861314143587456
79,5.0,2,Medium,Mobile inactive sulphate reducers,0.784335393874616,0.007511832039442161,19.73,0.8279479647503147,0.7765657655657423,0.7765657655657423,1.0100051130933043,0.009673143438108753
79,5.0,2,Medium,Mobile inactive ammonia oxidizers,0.06706994343312811,0.0006423503948683023,19.73,0.8279479647503147,0.06929634897090177,0.06929634897090177,0.9678712432785088,0.009269613831141835
79,5.0,2,Medium,Total,104.41332949889305,1.0,19.73,0.8279479647503147,96.61071187752356,96.61071187752356,1.0807634833626019,0.010350819081715612
80,5.0,5,Medium,Immobile active aerobic degraders,11.184379122974672,0.08735064156023599,11.72,0.4918170373478808,11.30221874553768,11.30221874553768,0.9895737620005335,0.007728627761228175
80,5.0,5,Medium,Immobile active nitrate reducers,8.942421454265954,0.06984082375458638,11.72,0.4918170373478808,11.405578046279375,11.405578046279375,0.7840393023467206,0.006123391858895676
80,5.0,5,Medium,Immobile active sulphate reducers,0.006228463453187448,4.8644656318276206e-05,11.72,0.4918170373478808,0.0064006765485034615,0.0064006765485034615,0.9730945480511308,0.007599924156400277
80,5.0,5,Medium,Immobile active ammonia oxidizers,1.5088822264113677,0.011784456612806176,11.72,0.4918170373478808,2.3012800135724363,2.3012800135724363,0.6556708516618216,0.005120826906462525
80,5.0,5,Medium,Mobile active aerobic degraders,2.34053115912304,0.018279682411797955,11.72,0.4918170373478808,2.043934073171235,2.043934073171235,1.1451108868162387,0.008943381614768224
80,5.0,5,Medium,Mobile active nitrate reducers,5.260820627483011,0.041087310425662965,11.72,0.4918170373478808,2.920829788892407,2.920829788892407,1.8011390624299064,0.014066999241761184
80,5.0,5,Medium,Mobile active sulphate reducers,0.021942255535506255,0.00017137027252303483,11.72,0.4918170373478808,0.0226005585169124,0.0226005585169124,0.9708722693329226,0.007582568032325192
80,5.0,5,Medium,Mobile active ammonia oxidizers,0.538865211522457,0.004208568166675289,11.72,0.4918170373478808,0.6918158538791392,0.6918158538791392,0.7789142276820346,0.006083364732214607
80,5.0,5,Medium,Immobile inactive aerobic degraders,39.31712749580538,0.3070690177168069,11.72,0.4918170373478808,38.63467771086589,38.63467771086589,1.0176641769874932,0.007948015511216357
80,5.0,5,Medium,Immobile inactive nitrate reducers,16.812463112658893,0.13130629988050366,11.72,0.4918170373478808,9.802580248382672,9.802580248382672,1.715105889128812,0.013395075230541254
80,5.0,5,Medium,Immobile inactive sulphate reducers,2.10635243652795,0.016450733175231203,11.72,0.4918170373478808,2.5930171157902704,2.5930171157902704,0.8123172129104901,0.006344243960077963
80,5.0,5,Medium,Immobile inactive ammonia oxidizers,0.1589110852603697,0.0012411046778638506,11.72,0.4918170373478808,0.1471086647301242,0.1471086647301242,1.0802292682888355,0.008436652457832438
80,5.0,5,Medium,Mobile inactive aerobic degraders,19.719788121898173,0.15401267472606825,11.72,0.4918170373478808,11.144155172301817,11.144155172301817,1.769518444153633,0.013820040401883334
80,5.0,5,Medium,Mobile inactive nitrate reducers,19.154136585096754,0.14959490382471882,11.72,0.4918170373478808,2.7486530945184113,2.7486530945184113,6.968553661171539,0.054424803232919136
80,5.0,5,Medium,Mobile inactive sulphate reducers,0.8623957688312874,0.006735360350178334,11.72,0.4918170373478808,0.7765657655657423,0.7765657655657423,1.1105250927498926,0.008673264582132979
80,5.0,5,Medium,Mobile inactive ammonia oxidizers,0.10478896107627568,0.0008184077880229065,11.72,0.4918170373478808,0.06929634897090177,0.06929634897090177,1.5121858890470206,0.011810258407215135
80,5.0,5,Medium,Total,128.04003408792428,1.0,11.72,0.4918170373478808,96.61071187752356,96.61071187752356,1.3253192280608042,0.010350819081715612
81,5.0,10,Medium,Immobile active aerobic degraders,10.663467957706416,0.0935212272772997,11.7,0.4909777591271506,11.30221874553768,11.30221874553768,0.9434844783831977,0.008274590094464733
81,5.0,10,Medium,Immobile active nitrate reducers,8.551487587774988,0.0749986418515321,11.7,0.4909777591271506,11.405578046279375,11.405578046279375,0.7497636290836287,0.006575610771082091
81,5.0,10,Medium,Immobile active sulphate reducers,0.00601824403475222,5.27814750713964e-05,11.7,0.4909777591271506,0.0064006765485034615,0.0064006765485034615,0.9402512358102741,0.008246233764731825
81,5.0,10,Medium,Immobile active ammonia oxidizers,1.56819926369421,0.01375349186003322,11.7,0.4909777591271506,2.3012800135724363,2.3012800135724363,0.6814465229982098,0.005976453008290253
81,5.0,10,Medium,Mobile active aerobic degraders,2.9682021133978758,0.026031859949598446,11.7,0.4909777591271506,2.043934073171235,2.043934073171235,1.4522005148593695,0.012736154405023988
81,5.0,10,Medium,Mobile active nitrate reducers,3.2396334490674543,0.02841237928289756,11.7,0.4909777591271506,2.920829788892407,2.920829788892407,1.1091483185317483,0.009727502571682438
81,5.0,10,Medium,Mobile active sulphate reducers,0.020382949514437757,0.00017876346247599806,11.7,0.4909777591271506,0.0226005585169124,0.0226005585169124,0.9018781327543225,0.007909692246863111
81,5.0,10,Medium,Mobile active ammonia oxidizers,0.5344034220780657,0.004686848977476478,11.7,0.4909777591271506,0.6918158538791392,0.6918158538791392,0.7724648388463013,0.006774705944069437
81,5.0,10,Medium,Immobile inactive aerobic degraders,38.897929033040064,0.3411443703064925,11.7,0.4909777591271506,38.63467771086589,38.63467771086589,1.006813860960464,0.00883000429975236
81,5.0,10,Medium,Immobile inactive nitrate reducers,16.153077572445827,0.14166644893313704,11.7,0.4909777591271506,9.802580248382672,9.802580248382672,1.647839360979567,0.01445195503056561
81,5.0,10,Medium,Immobile inactive sulphate reducers,2.2675885699972835,0.01988730747513177,11.7,0.4909777591271506,2.5930171157902704,2.5930171157902704,0.8744981111727809,0.0076695627475913295
81,5.0,10,Medium,Immobile inactive ammonia oxidizers,0.4232714363764257,0.0037121942278394624,11.7,0.4909777591271506,0.1471086647301242,0.1471086647301242,2.8772706023328496,0.025234368313039938
81,5.0,10,Medium,Mobile inactive aerobic degraders,19.55348200575928,0.1714888291478983,11.7,0.4909777591271506,11.144155172301817,11.144155172301817,1.754595274692368,0.015388230556419774
81,5.0,10,Medium,Mobile inactive nitrate reducers,8.212958128066424,0.07202965552672339,11.7,0.4909777591271506,2.7486530945184113,2.7486530945184113,2.987993699330547,0.02620543700853731
81,5.0,10,Medium,Mobile inactive sulphate reducers,0.7927982847203857,0.006953035247487715,11.7,0.4909777591271506,0.7765657655657423,0.7765657655657423,1.0209029548744242,0.008953569106181627
81,5.0,10,Medium,Mobile inactive ammonia oxidizers,0.1689992682302166,0.0014821649989048113,11.7,0.4909777591271506,0.06929634897090177,0.06929634897090177,2.4387903654373058,0.0213887891774383
81,5.0,10,Medium,Total,114.02189928590413,1.0,11.7,0.4909777591271506,96.61071187752356,96.61071187752356,1.1802200508619922,0.010350819081715612
82,5.0,2,Medium,Immobile active aerobic degraders,11.143598585241909,0.10976866303890984,16.9,0.7091900965169953,11.30221874553768,11.30221874553768,0.9859655733208671,0.009712134007514984
82,5.0,2,Medium,Immobile active nitrate reducers,10.549123664873887,0.10391286011135456,16.9,0.7091900965169953,11.405578046279375,11.405578046279375,0.9249091648024913,0.009110705278567804
82,5.0,2,Medium,Immobile active sulphate reducers,0.00605295556704802,5.9623902902310435e-05,16.9,0.7091900965169953,0.0064006765485034615,0.0064006765485034615,0.945674339451391,0.009315250106842388
82,5.0,2,Medium,Immobile active ammonia oxidizers,1.9488258232524012,0.01919667183610016,16.9,0.7091900965169953,2.3012800135724363,2.3012800135724363,0.8468442830766622,0.008341736652159872
82,5.0,2,Medium,Mobile active aerobic degraders,2.4258159137535524,0.023895204730712973,16.9,0.7091900965169953,2.043934073171235,2.043934073171235,1.1868366722757424,0.011690790346108731
82,5.0,2,Medium,Mobile active nitrate reducers,3.1680009170964705,0.03120600787220215,16.9,0.7091900965169953,2.920829788892407,2.920829788892407,1.0846235987951192,0.010683952892727661
82,5.0,2,Medium,Mobile active sulphate reducers,0.02109237902082068,0.00020776791515908456,16.9,0.7091900965169953,0.0226005585169124,0.0226005585169124,0.9332680431342826,0.009193043393312962
82,5.0,2,Medium,Mobile active ammonia oxidizers,0.6263248196824283,0.006169536488480212,16.9,0.7091900965169953,0.6918158538791392,0.6918158538791392,0.9053345860325538,0.008917888270247757
82,5.0,2,Medium,Immobile inactive aerobic degraders,39.10039561431154,0.3851536932207487,16.9,0.7091900965169953,38.63467771086589,38.63467771086589,1.0120544011504635,0.009969118834202812
82,5.0,2,Medium,Immobile inactive nitrate reducers,11.733202570788976,0.11557648541521355,16.9,0.7091900965169953,9.802580248382672,9.802580248382672,1.196950422591525,0.011790414613977021
82,5.0,2,Medium,Immobile inactive sulphate reducers,2.4160893529803595,0.02379939442635993,16.9,0.7091900965169953,2.5930171157902704,2.5930171157902704,0.9317676070348696,0.009178263529936871
82,5.0,2,Medium,Immobile inactive ammonia oxidizers,0.2711535157226449,0.0026709647401148393,16.9,0.7091900965169953,0.1471086647301242,0.1471086647301242,1.8432192027579417,0.018156406660442565
82,5.0,2,Medium,Mobile inactive aerobic degraders,13.132216586197359,0.12935730288358982,16.9,0.7091900965169953,11.144155172301817,11.144155172301817,1.178394986713462,0.01160763654880724
82,5.0,2,Medium,Mobile inactive nitrate reducers,4.082778483453281,0.04021691307206808,16.9,0.7091900965169953,2.7486530945184113,2.7486530945184113,1.485374233509311,0.014631498297210345
82,5.0,2,Medium,Mobile inactive sulphate reducers,0.7813717628794296,0.007696807552025541,16.9,0.7091900965169953,0.7765657655657423,0.7765657655657423,1.006188783393234,0.009911340279619816
